"","country","year","v2csantimv","v2svstterr","v2svinlaut","v2clrgunev","e_Fiscal_Reliance","e_Civil_War","e_miinterc","v2csanmvch_9","v2clsocgrp","v2pepwrsoc","inflation","inflationm1","inflationm2","inflationm3","inflatavg","debt","debtm1","debtm2","debtm3","debtavg","ctrySize","popDensity","national","trust1","trust2"
"85","Japan",1990,-2.23310174975845,99.2727272727273,1.35190780174399,1.62226377072316,NA,0,0,0,1.49983888825891,1.9495756085268,3.034708341,2.27674008,0.664172123,0.140515222,1.027142475,NA,NA,NA,NA,NA,614.654374425172,338.828853538124,1.86745796241345,1.32739861523244,NA
"86","Japan",1995,-2.23310174975845,99.2727272727273,1.35190780174399,1.62226377072316,NA,0,0,0,1.49983888825891,1.9495756085268,-0.123477116,0.687940323,1.267416485,1.707358716,1.22090517466667,NA,NA,NA,NA,NA,614.654374425172,344.04552934723,2.0673624288425,1.42030360531309,NA
"87","Japan",2000,-2.23310174975845,99.2727272727273,1.35190780174399,1.62226377072316,NA,0,0,0,1.49983888825891,1.9495756085268,-0.653015156,-0.329449578,0.663269433,1.761461849,0.698427234666667,NA,NA,NA,NA,NA,614.654374425172,347.991769547325,1.97723935389134,1.36563876651982,NA
"88","Japan",2005,-2.22449096263039,99.2727272727273,1.35190780174399,1.62226377072316,NA,0,NA,0.0833333333333333,1.49983888825891,1.9495756085268,-0.282946069,-0.008573388,-0.256541816,-0.923494027,-0.396203077,NA,NA,NA,NA,NA,614.743849094889,350.543209876543,1.9507299270073,1.44251824817518,1.04744525547445
"89","Japan",2010,-1.97236575399877,99.2727272727273,1.35190780174399,1.62226377072316,NA,NA,NA,0.0833333333333333,1.49983888825891,1.67536899917889,-0.719979429,-1.35283673,1.380078862,0.060039454,0.029093862,NA,NA,NA,NA,NA,614.776382109788,351.30983404197,1.7687269750307,1.42202210397053,1.2181743757675
"90","Jordan",2001,-2.22974660138631,97.9,1.09117813332676,0.0877845850193378,NA,0,NA,0,0.298987369983554,-0.408572513417019,1.772204374,0.666880926,0.606256568,3.091666667,1.45493472033333,11.885713,11.062641,8.106199,7.560998,8.909946,297.959728822537,58.856323662738,1.23712183156173,1.65331152902698,NA
"91","Jordan",2007,-2.22974660138631,97.9,1.09117813332676,0.0877845850193378,NA,NA,NA,0,0.298987369983554,-0.408572513417019,5.386824032,6.251724667,3.493685346,3.361868215,4.36909274266667,14.991125,13.981823,12.903704,13.047244,13.3109236666667,297.959728822537,70.1857547597461,1.27083333333333,1.65916666666667,1.81916666666667
"92","Jordan",2014,-1.26921554600837,97.6,0.684838811581691,-0.268738038563013,NA,NA,NA,0,-0.023722235434936,-0.512347822179486,2.891566265,4.830067361,4.520361629,4.158333333,4.50292077433333,24.281432,23.173392,18.484353,17.668661,19.7754686666667,298.86451780029,99.2262446496959,1.14666666666667,1.8675,2.20916666666667
"93","Kazakhstan",2011,-0.976858121434195,98.625,0.923277162897842,0.707902907069257,NA,NA,NA,0.125,0.88674631840415,0.0723769047441454,8.348569186,7.115813597,7.30635449,17.1519334,10.5247004956667,124.324804,119.144529,109.734323,106.730797,111.869883,1650.72771831093,6.13297810867874,1.42133333333333,1.612,2.196
"94","Kuwait",2014,-1.0545629454784,97.5,1.68646331688784,1.65845450940511,NA,NA,NA,0,-1.22232830287546,0.25383475522986,2.908900929,2.702702703,3.199343724,4.905335628,3.602460685,NA,NA,NA,NA,NA,133.491572767722,212.258698092031,1.0552570990023,1.5487336914812,1.61627014581734
"95","Latvia",1996,-1.82150109188776,96.3333333333333,1.26344917797357,2.09925828806431,NA,0,0,0,2.18553658523575,1.08190603882032,17.61127868,24.97943287,35.92509236,108.7677305,56.5574185766667,NA,NA,NA,NA,NA,254.084631569877,39.5077175381053,1.04916666666667,1.66083333333333,NA
"96","Lebanon",2013,0.613756868249409,79.375,-0.417111472000124,-0.805304659022951,NA,NA,NA,0.181818181818182,0.937443757113616,0.994063218690891,5.543828737,6.636929495,4.918552036,3.989841464,5.18177433166667,30.917743,29.134947,24.826153,24.675506,26.212202,102.225241501304,515.747996089932,1.80666666666667,1.60666666666667,2.16666666666667
"97","Libya",2014,0.833831615735325,51.563698630137,-0.385013019925881,-0.435384473818811,NA,NA,NA,0.4,-0.721542534614603,1.27913400518421,NA,2.605818027,6.059803922,15.51848153,8.06136782633333,NA,NA,NA,NA,NA,1326.47653578946,3.52598292735601,1.16940403566401,1.71093383388081,2.01173158141718
"98","Lithuania",1997,-1.13192613927796,100,1.54415625504437,2.19966258508783,NA,0,0,0,2.33527973243733,1.73725037130121,8.877890341,24.6181275,39.65679677,72.15013902,45.4750210966667,NA,NA,NA,NA,NA,255.538646783613,57.0379227823867,2.0396432111001,1.70366699702676,NA
"99","Malaysia",2006,-0.342909693182735,98.0909090909091,1.68913442518482,0.195275867183618,NA,0,NA,0,-0.0654268527984263,0.0410171114202997,3.609235642,2.960865088,1.518542199,0.992816208,1.82407449833333,70.050746,64.911362,60.510496,50.773204,58.7316873333333,575.152153781936,79.5725642976716,1.35720233139051,1.91174021648626,1.69442131557036
"100","Malaysia",2012,-0.299599698389735,98.0909090909091,1.68913442518482,0.161505155294733,NA,NA,NA,0,-0.0201099268479314,0.0410171114202997,1.647286822,3.2,1.710037175,0.583308406,1.83111519366667,193.879982,144.898454,133.799555,119.611354,132.769787666667,575.152153781936,88.7854390503728,1.36307692307692,1.91461538461538,1.6
"101","Mali",2007,-1.7623830713448,75.3,0.807314754502551,0.194623869292925,NA,NA,NA,0.25,2.0355612355941,2.24634496479886,1.412002017,1.543525969,6.397882939,-3.099781281,1.61387587566667,1.850254,1.603838,3.195563,3.289524,2.69630833333333,1113.6381818167,11.2077676427442,1.04563233376793,1.2503259452412,1.3155149934811
"102","Mexico",1981,-0.920508542473095,96,2.00831986699365,-2.353100201163,25.40361,0,0,0,-0.86953252365732,-0.0249638303515538,27.92812901,26.36440558,18.17348554,17.46109425,20.6663284566667,78.412643,57.574362,42.974451,35.90534,45.4847176666667,1401.56341276447,36.5195581162067,1.44692433315188,1.68971148611867,NA
"103","Mexico",1990,-1.06987571558762,96,2.00831986699365,-2.353100201163,21.74848,0,0,0,-0.86953252365732,-0.0249638303515538,26.65264522,20.00800027,114.1616945,131.8266751,88.6654566233333,104.604453,94.016246,99.399527,109.652607,101.022793333333,1401.56341276447,43.9095007587644,1.47158719790986,1.3990855649902,NA
"104","Mexico",1995,-1.06987571558762,95,2.00831986699365,-1.74261376485263,21.82288,0,0,0,-0.86953252365732,0.424080484250891,34.999275,6.965778139,9.751530555,15.50854449,10.7419510613333,166.734031,139.914918,131.852495,112.454853,128.074088666667,1401.56341276447,48.3785997582242,1.36885245901639,1.5,NA
"105","Mexico",1996,-1.06987571558762,95,2.00831986699365,-1.74261376485263,25.31121,0,0,0,-0.86953252365732,0.424080484250891,34.37765819,34.999275,6.965778139,9.751530555,17.2388612313333,157.582823,166.734031,139.914918,131.852495,146.167148,1401.56341276447,49.2232063581882,1.25099337748344,1.55695364238411,NA
"106","Mexico",2000,-1.81781248338053,91,2.00831986699365,-1.74261376485263,21.30768,0,0,0,-0.86953252365732,0.69781114426577,9.495019139,16.58560509,15.92799503,20.62648433,17.7133614833333,152.557989,167.974626,160.179815,148.844862,158.999767666667,1401.56341276447,52.32628051133,1.23973941368078,1.71270358306189,NA
"107","Mexico",2005,-1.38628589392951,88.25,2.00831986699365,-1.74261376485263,30.36515,0,NA,0,-0.375508690316393,0.69781114426577,3.988060736,4.688282872,4.548137924,5.031089531,4.75583677566667,170.823244,165.905777,158.672304,157.273701,160.617260666667,1401.56341276447,55.7999063761928,1.225,1.81923076923077,1.73076923076923
"108","Mexico",2012,-0.818736776625235,86.2307692307692,2.00831986699365,-2.16658363894852,NA,NA,NA,0,-0.375508690316393,0.69781114426577,4.111508546,3.407379617,4.156727837,5.297357127,4.28715486033333,349.269385,291.784444,245.906481,193.342946,243.677957,1401.56341276447,62.1560775740117,1.2135,1.8695,1.6805
"109","Moldova",1996,-1.42134676356655,83.75,-0.128715119624718,-0.592241705488739,NA,0,0,0.6,1.11178252046568,1.42655833985535,23.51349947,29.7693456,NA,NA,29.7693456,0.847656,0.695157,0.502493,0.277649,0.491766333333333,183.983694929741,127.498453088608,1.84756097560976,1.73272357723577,NA
"110","Moldova",2002,-1.20735144459862,83.75,0.330671771605268,-0.0372068279398408,NA,0,NA,0.2,0.851619066885728,1.52906142564382,5.253304088,9.636339318,31.14565136,39.17011663,26.650702436,1.964799,1.790543,1.841763,1.186611,1.60630566666667,183.956516601071,126.164362572692,2.0297619047619,1.74603174603175,NA
"111","Moldova",2006,-1.42117118035107,83.75,0.330671771605268,-0.0372068279398408,NA,0,NA,0.2,0.851619066885728,1.52723224683278,12.87405593,11.76593047,12.47907405,11.62356125,11.95618859,2.622104,2.2193,2.114079,2.116535,2.14997133333333,183.983694929741,124.802763950291,2.19407265774379,1.77820267686424,2.04302103250478
"112","Morocco",2001,0.18340019921656,93.3076923076923,1.4019301128664,-1.50284073258544,NA,0,NA,0.25,1.38180365604082,0.432644913412564,0.619801875,1.894634568,0.684782609,2.753113308,1.77751016166667,18.901345,20.790302,23.059606,23.656719,22.502209,668.243967425071,65.3861348868474,1.14788169464428,1.67466027178257,NA
"113","Morocco",2007,0.161409258935858,93.1538461538462,1.4019301128664,-1.50284073258544,NA,NA,NA,0.230769230769231,1.38180365604082,0.432644913412564,2.042085127,3.28476167,0.98264166,1.493444034,1.92028245466667,20.679213,17.94474,16.253549,17.016928,17.071739,668.243967425071,69.9661236836209,1.51166666666667,1.79583333333333,1.96166666666667
"114","Morocco",2011,0.32716319216263,93.6153846153846,1.4019301128664,-1.58741566274338,NA,NA,NA,0.307692307692308,1.11906320733624,0.597733332130294,0.92236032,0.987355331,0.994825964,3.707317073,1.896499456,29.923639,27.258909,24.667544,20.956808,24.2944203333333,668.243967425071,73.6249675106431,1.40666666666667,1.82,0.405
"115","Netherlands",2006,-1.33633396319649,100,1.73998520931255,2.48791977004214,NA,0,NA,0,2.19155243786227,2.15951055403456,1.16765306,1.674081313,1.238349793,2.112538768,1.674989958,NA,NA,NA,NA,NA,203.813640367862,484.185456161137,1.70285714285714,1.40190476190476,NA
"116","Netherlands",2012,-1.57144747080172,100,1.73998520931255,2.48791977004214,NA,NA,NA,0,2.19155243786227,2.15951055403456,2.455547653,2.341070178,1.275552568,1.189904616,1.60217578733333,NA,NA,NA,NA,NA,203.813640367862,496.884994068802,1.79600420609884,1.28128286014721,2.24763406940063
"117","New Zealand",1998,-1.96400818023864,99.7777777777778,1.7843045963648,2.66436093942568,NA,0,0,0.25,2.55919567714819,1.38347796596638,1.242462113,1.18723143,2.285570765,3.755146714,2.409316303,NA,NA,NA,NA,NA,517.406996473762,14.488625574418,1.10741049125729,1.40882597835137,NA
"118","New Zealand",2004,-1.96400818023864,99.7777777777778,1.7843045963648,2.66436093942568,NA,0,NA,0.25,2.55919567714819,1.38347796596638,2.290249093,1.123590179,2.660947121,2.509600993,2.09804609766667,NA,NA,NA,NA,NA,517.406996473762,15.5235274011621,1.07127882599581,1.30922431865828,NA
"119","New Zealand",2011,-1.96400818023864,99.7777777777778,1.7843045963648,2.66436093942568,NA,NA,NA,0.4,2.55919567714819,1.47131675211128,4.432943294,2.302025783,2.115655853,3.958944282,2.79220863933333,NA,NA,NA,NA,NA,517.406996473762,16.6495765447571,1.07491082045184,1.35196195005945,NA
"120","Nigeria",1990,-0.274561828008361,85.6363636363636,1.65572771187056,-0.417881894248273,79.11925,0,1,0.166666666666667,0.491235797911688,0.749891049401025,7.364400306,50.46668812,54.51122478,11.29032258,38.7560784933333,33.45849,30.121999,29.624122,29.024888,29.5903363333333,961.129543818106,104.603783611669,1.46553446553447,1.58541458541459,NA
"121","Nigeria",1995,0.492611808834399,85.6363636363636,1.65572771187056,-0.417881894248273,70.55577,0,0,0.166666666666667,0.491235797911688,0.749891049401025,72.8355023,57.03170891,57.16525283,44.58884272,52.9286014866667,34.094442,33.092286,30.699253,29.018674,30.9367376666667,961.129543818106,118.593569177729,1.53657314629259,1.55110220440882,NA
"122","Nigeria",2000,0.492611808834399,85.6363636363636,1.65572771187056,-0.320727966519361,83.5017,0,1,0.166666666666667,0.491235797911688,0.749891049401025,6.933292156,6.618373395,9.996378124,8.529874214,8.381541911,32.374086,29.095542,30.313711,28.467541,29.2922646666667,961.129543818106,134.33908560888,1.3862512363996,1.71562809099901,NA
"123","Nigeria",2011,1.32132937979852,84.5454545454545,1.65572771187056,-0.320727966519361,NA,NA,NA,0.333333333333333,0.491235797911688,0.806222547622612,10.84079259,13.72020184,11.53767275,11.57798352,12.27861937,17.663308,15.484219,15.942066,13.128901,14.8517286666667,961.129543818106,178.834476322233,1.46219442865264,1.85218874360432,1.49232518476407
"124","Norway",1996,-2.42990344508339,99.9285714285714,1.73435569387028,2.30458720739136,20.94767,0,0,0,3.13846782485063,2.67931335248105,1.258694189,2.456405373,1.398554827,2.271488898,2.04214969933333,NA,NA,NA,NA,NA,620.627102211948,11.9956084272201,1.46938775510204,1.32830523513753,NA
"125","Norway",2007,-2.42990344508339,99.9285714285714,1.73435569387028,2.57682366341317,NA,NA,NA,0,3.13846782485063,2.67931335248105,0.728997098,2.332150359,1.522058824,0.46539115,1.43986677766667,NA,NA,NA,NA,NA,620.627102211948,12.8931347451711,1.43609756097561,1.2419512195122,1.92487804878049
"126","Pakistan",1997,-0.321902170077903,86.2857142857143,1.40966407047006,-1.94101280538818,NA,0,0,0.25,-0.391097626461565,-0.0721368652711441,11.37549289,10.37380859,12.34357852,12.36819439,11.6951938333333,30.078631,29.834515,30.228712,27.382727,29.1486513333333,892.244361147774,167.454061591947,1.18008185538881,1.78854024556617,NA
"127","Pakistan",2001,0.29909464115248,85.4285714285714,1.82699357913772,-1.94101280538818,NA,0,NA,0.571428571428571,-0.391097626461565,-0.0721368652711441,3.148261446,4.366664513,4.142637181,6.228004154,4.91243528266667,31.914738,33.021538,34.142865,32.283221,33.149208,892.244361147774,183.688040940224,1.2175,1.4575,NA
"128","Pakistan",2012,0.337309558006525,83.375,1.03978830789634,-1.8109109419819,NA,NA,NA,0.363636363636364,-0.734574103673912,0.352361969383007,9.68505341,11.91676947,13.88113926,13.64776506,13.14855793,62.06649,64.468905,62.80108,56.339767,61.2032506666667,892.244361147774,230.790178756746,1.2125,1.63166666666667,1.63583333333333
"129","Peru",1996,0.362298855067469,87.6666666666667,1.39034042280747,-2.59162031693289,NA,0,0,0,-1.21711557718164,-0.324764031163465,11.53794241,11.12870297,23.73690506,48.57998645,27.81519816,29.032994,30.911666,26.596517,23.650217,27.0528,1133.67543856255,19.0945890625,1.23121387283237,1.86457473162675,NA
"130","Peru",2001,-0.477228558738668,87.6666666666667,1.16424122717649,-0.821742402646365,NA,0,NA,0,-0.457050520053997,0.15847061845319,1.977098785,3.757338333,3.469659963,7.247821752,4.824940016,27.722609,28.834465,29.361511,30.581704,29.59256,1133.67543856255,20.51668984375,1.30046635576282,1.87208527648235,NA
"131","Peru",2006,-0.602298748954337,87.2142857142857,1.16424122717649,-0.821742402646365,NA,0,NA,0,-0.457050520053997,0.15847061845319,2.002258012,1.616301939,3.662473201,2.259377534,2.512717558,29.29598,29.513669,31.742551,30.166301,30.4741736666667,1133.67543856255,21.83589375,NA,1.88333333333333,NA
"132","Peru",2012,-0.756328115226517,87.7857142857143,1.39006553514992,-0.515468574252457,NA,NA,NA,0,-0.251913677304427,0.120216189489017,3.653732359,3.370685025,1.528320597,2.936231536,2.61174571933333,54.558515,45.012108,42.153894,37.389856,41.5186193333333,1133.67543856255,23.5616921875,1.43223140495868,1.87933884297521,1.73884297520661
"133","Philippines",1996,0.507475398526466,92,1.2346821859517,-0.970000142416329,NA,0,0,0.857142857142857,0.0412874860555843,-0.709046798655175,7.476103778,6.83199611,10.38647343,6.716311041,7.97826019366667,44.001188,39.378713,40.25658,36.14237,38.5925543333333,547.722557505166,239.615343595935,1.33583333333333,1.9225,NA
"134","Philippines",2001,0.507475398526466,91.0909090909091,1.2346821859517,-0.970000142416329,NA,0,NA,0.857142857142857,0.0412874860555843,-0.709046798655175,5.345501956,3.977125032,5.939049018,9.234934323,6.383702791,58.399716,58.455894,58.480716,53.608204,56.8482713333333,547.722557505166,267.180853204548,1.1775,1.8775,NA
"135","Philippines",2012,0.322688103808746,91.7272727272727,1.38239092583793,-0.651015886981497,NA,NA,NA,0.875,0.201344791629317,-0.165284195673383,3.172085646,4.647302905,3.789836348,4.219030521,4.218723258,69.371698,66.114019,65.358008,55.984122,62.485383,547.722557505166,324.870516819264,1.1775,1.96166666666667,1.49916666666667
"136","Poland",1989,-0.740814420189773,99.5,-0.074616865106199,1.68080801822409,NA,0,0,0,1.94727652536407,-0.0333766546117063,244.550933,58.72082973,26.37902785,16.54996817,33.88327525,NA,NA,NA,NA,NA,559.18690971803,123.939825002449,1.26226012793177,1.32089552238806,NA
"137","Poland",1997,-1.42346547222813,98.25,1.71993988802963,1.66336633321359,NA,0,0,0,2.79882829517628,1.35422135520817,15.08161686,19.81722123,28.07169648,33.25212849,27.0470154,NA,NA,NA,NA,NA,559.18690971803,126.186489927846,1.28794449262793,1.66435385949696,NA
"138","Poland",2005,-1.42346547222813,98.25,1.67161724235077,1.66336633321359,NA,0,NA,0.25,2.79882829517628,1.35422135520817,2.107050758,3.576547231,0.787918582,1.90017396,2.08821325766667,NA,NA,NA,NA,NA,559.18690971803,124.589315444129,1.412,1.677,1.891
"139","Poland",2012,-1.42346547222813,98.25,1.77311045111544,1.66336633321359,NA,NA,NA,0.166666666666667,2.79882829517628,1.35422135520817,3.556869954,4.258333333,2.707452359,3.825977877,3.597254523,NA,NA,NA,NA,NA,559.177968092449,124.300058781268,1.40062111801242,1.71221532091097,1.80745341614907
"140","Qatar",2010,-2.91709245881424,98.3,0.873025444516705,1.78549314200458,NA,NA,NA,0,-1.25792146498206,-1.67632254139111,-2.425256752,-4.863278016,15.05014516,13.75816258,7.98167657466667,NA,NA,NA,NA,NA,107.749709976408,153.288199827735,1.00283018867925,1.78301886792453,1.36981132075472
"141","Romania",1998,-1.64792143713005,99.6,1.84050381359255,2.17431577278493,NA,0,0,0,1.11759287517979,1.11011545765723,59.09658275,154.7634804,38.82930134,32.24248473,75.2784221566667,10.107804,9.636706,8.454021,6.832097,8.307608,488.251984122953,98.0327714621717,1.62873284907183,1.69491525423729,NA
"142","Romania",2005,-1.52423908170559,99.6,1.84050381359255,2.17431577278493,NA,0,NA,0.272727272727273,1.11759287517979,1.26143727125409,8.9890568,11.87686787,15.27397114,22.53721,16.5626830033333,38.884066,29.689399,22.739464,16.781889,23.0702506666667,488.251984122953,92.7023436820593,1.7134009009009,1.63288288288288,2.0152027027027
"143","Romania",2012,-1.58770337255273,99.6,1.79393578698636,2.00874033466729,NA,NA,NA,0.272727272727273,1.15724985808283,1.5036628890995,3.333800252,5.78777738,6.094215787,5.587663497,5.823218888,120.825677,119.60115,115.392635,113.615501,116.203095333333,488.251984122953,87.201265107382,1.68662674650699,1.89687292082502,2.00864936793081
"144","Rwanda",2007,-1.25458835887498,100,1.56342487872331,-0.373653805339792,NA,NA,NA,0,0.971693714712335,-0.627202432263497,9.080722059,8.882826548,9.014089181,12.25071029,10.049208673,0.619217,0.433569,1.526467,1.67072,1.210252,162.296025829347,382.951033644102,1.21897810218978,1.93297942932979,1.56867949568679
"145","Rwanda",2012,-0.881611839663598,100,1.2340011519583,-0.575635620971231,NA,NA,NA,0,1.01185000674392,-0.615372935823865,6.27090301,5.670682731,2.309146191,10.3941857,6.12467154066667,1.262534,1.215707,0.906314,0.861367,0.994462666666667,162.296025829347,437.326834211593,1.20039292730845,1.83366077275704,1.53700065487885
"146","Saudi Arabia",2003,-1.54916828492413,88,0.684743976243988,0.111393091829433,78.83959,0,NA,0.166666666666667,-1.51520612186711,-1.24291416842775,0.586734694,0.230120174,-1.112515803,-1.125,-0.669131876333333,NA,NA,NA,NA,NA,1466.18211692818,10.4928733910471,1.29627163781625,1.35286284953395,NA
"147","Singapore",2002,-2.15440835275385,99.6666666666667,1.47986148951601,2.42056481704306,NA,0,NA,NA,1.13964107078643,0.097656758157049,-0.391676867,0.997197956,1.361623924,0.016709834,0.791843904666667,NA,NA,NA,NA,NA,26.1725046566048,6186.59259259259,1.54100529100529,1.82275132275132,NA
"148","Singapore",2012,-2.14231392014562,99.6666666666667,1.47986148951601,2.42056481704306,NA,NA,NA,0,1.13964107078643,0.097656758157049,4.528650647,5.252918288,2.8,0.60362173,2.88551333933333,NA,NA,NA,NA,NA,26.7581763205193,7524.69830028329,1.64300202839757,1.60598377281947,2.07910750507099
"149","Slovenia",1995,-2.41176015792901,99.25,1.55208768346646,1.9208051346826,NA,0,0,0.2,1.2672257215647,2.86903260692144,13.46293416,20.99353948,32.85833333,NA,26.925936405,NA,NA,NA,NA,NA,142.372750201715,98.8019860973188,1.25024826216485,1.79940417080437,NA
"150","Slovenia",2005,-2.32525250483476,99.25,1.55208768346646,1.9208051346826,NA,0,NA,0.0769230769230769,1.96828977113891,2.1900147961267,2.477454396,3.589026796,5.578801861,7.470087529,5.545972062,NA,NA,NA,NA,NA,142.372750201715,99.3284011916584,1.3847637415622,1.70781099324976,1.91996142719383
"151","Slovenia",2011,-1.8419074111011,99.25,1.59837329165156,2.00678603921849,NA,NA,NA,0.0769230769230769,2.38787591020739,2.34566809693713,1.810579921,1.840965347,0.855920114,5.65184627,2.782910577,NA,NA,NA,NA,NA,142.372750201715,101.928649453823,1.39663236669785,1.76987839101964,2.05144995322732
"152","South Africa",1982,2.22224349293963,88.6666666666667,1.80464153904879,1.36462556353889,NA,0,1,0,-2.43529156238495,-2.22848767357978,14.63903743,15.25423729,13.66024518,13.29365079,14.0693777533333,0,0,0,0,0,1104.12408722933,25.8268215878459,1.61152882205514,1.33082706766917,NA
"153","South Africa",1990,1.99104817402266,86,1.80464153904879,1.87679181838904,NA,0,1,0,-1.91620490720515,-2.22052340741173,14.32098765,14.73087819,12.77955272,16.16059379,14.5570082333333,0,0,0,0,0,1104.12408722933,30.9626861980562,1.40168128654971,1.51608187134503,NA
"154","South Africa",1996,-1.59890725766949,98.6363636363636,1.80464153904879,0.635725334898785,NA,0,0,0,1.31695733856368,0.783364612077839,7.354125906,8.680425266,8.938547486,9.717446554,9.11213976866667,26.050001,25.357999,21.671001,0,15.6763333333333,1104.12408722933,35.3630151101732,1.18841567291312,1.75434412265758,NA
"155","South Africa",2001,-1.68381169789936,98.6363636363636,1.80464153904879,0.635725334898785,NA,0,NA,0,1.3685481142473,0.783364612077839,5.701900634,5.338953284,5.181490718,6.880552813,5.80033227166667,24.603875,25.435196,24.536864,24.778637,24.916899,1104.12408722933,38.2370689726236,1.38,1.827,NA
"156","South Africa",2006,-1.68381169789936,98.6363636363636,1.80464153904879,0.635725334898785,NA,0,NA,0,1.3685481142473,0.783364612077839,4.641624894,3.399299946,1.385381833,5.858979916,3.54788723166667,59.381328,44.736852,43.181221,37.138448,41.685507,1104.12408722933,40.69325606509,1.23661311914324,NA,1.6566265060241
"157","South Africa",2013,-0.823956257810863,99.4285714285714,1.68059392448886,0.241711571177472,NA,NA,NA,0,1.3423347398724,0.827078044659616,5.751533742,5.653583003,5.000472634,4.257415985,4.97049054066667,139.789842,144.958642,116.929482,108.391607,123.426577,1104.12408722933,44.3226768005671,1.42820730671198,1.74964599263665,1.67572925516851
"158","Spain",1990,0.0967937474297255,97.5,1.57526784594631,2.0416994715157,NA,0,0,1,2.11966098555101,2.77694976644472,6.717940458,6.791468379,4.840479089,5.24625945,5.62606897266667,NA,NA,NA,NA,NA,711.329740696957,77.8218044209515,1.60132450331126,1.51523178807947,NA
"159","Spain",1995,-0.245869805206414,97.5,1.57526784594631,2.0416994715157,NA,0,0,1,2.11966098555101,2.77694976644472,4.674753058,4.718467624,4.568636022,5.925723648,5.07094243133333,NA,NA,NA,NA,NA,711.329740696957,79.5371816434406,1.37407101568951,1.60445912469034,NA
"160","Spain",2000,-0.199664874627083,97.5,1.57526784594631,2.0416994715157,NA,0,0,1,2.11966098555101,2.77694976644472,3.43261428,2.310672196,1.83353706,1.970708492,2.038305916,NA,NA,NA,NA,NA,710.633520177595,81.2983246492986,1.38047973531845,1.56079404466501,NA
"161","Spain",2007,-0.199664874627083,97.5,1.57526784594631,2.0416994715157,NA,NA,NA,0.9,2.11966098555101,2.77694976644472,2.787030473,3.515374911,3.369714479,3.037486218,3.30752520266667,NA,NA,NA,NA,NA,710.893803602198,90.6149005229308,1.37916666666667,1.7525,1.58333333333333
"162","Spain",2011,-0.226257736345313,97.5,1.57526784594631,2.0416994715157,NA,NA,NA,0.9,2.11966098555101,2.8284991460818,3.196146412,1.79988133,-0.287996835,4.075660764,1.86251508633333,NA,NA,NA,NA,NA,711.055553385247,93.5078358806114,1.31959629941127,1.71488645920942,1.5542472666106
"163","Sweden",1996,-2.33843119894883,99.8181818181818,1.23367716159703,2.12446776899969,NA,0,0,0,2.63592082552764,2.09160055445259,0.470973017,2.52841957,2.200212482,4.647993401,3.12554181766667,NA,NA,NA,NA,NA,671.043962792305,21.5455427206707,1.48959365708622,1.2794846382557,NA
"164","Sweden",2006,-2.33843119894883,99.8181818181818,1.23367716159703,2.12446776899969,NA,0,NA,0,2.63592082552764,2.09160055445259,1.360214686,0.453170853,0.373659829,1.925655349,0.917495343666667,NA,NA,NA,NA,NA,671.043962792305,22.1292221084954,1.48454636091725,1.18743768693918,1.91625124626122
"165","Sweden",2011,-2.33843119894883,99.8181818181818,1.38820317574397,2.22038053081754,NA,NA,NA,0,2.91380189445543,2.40083557846286,2.961150738,1.157988027,-0.494460544,3.437049106,1.366858863,NA,NA,NA,NA,NA,671.043962792305,23.027764780426,1.43200663349917,1.2636815920398,1.78855721393035
"166","Switzerland",1989,-1.80874197017733,100,1.76325656522532,1.82109007409032,NA,0,0,0.25,2.32685509656674,2.35550327076839,3.162963774,1.884478145,1.447963801,0.740740741,1.35772756233333,NA,NA,NA,NA,NA,203.199409447961,168.152799210706,1.69642857142857,0.586428571428571,NA
"167","Switzerland",1996,-2.53754300821103,100,1.76325656522532,1.82109007409032,NA,0,0,0,2.32685509656674,2.35550327076839,0.818824341,1.798718961,0.85840708,3.271796746,1.97630759566667,NA,NA,NA,NA,NA,203.199409447961,178.907356810362,1.81930693069307,1.4546204620462,NA
"168","Switzerland",2007,-2.53754300821103,100,1.76325656522532,1.82109007409032,NA,NA,NA,0,2.32685509656674,2.35550327076839,0.732636421,1.05877759,1.171971667,0.802903084,1.011217447,NA,NA,NA,NA,NA,203.199409447961,191.090115396295,1.16357775987107,1.36905721192587,1.89202256244964
"169","Tanzania",2001,-1.26978684883283,93.5384615384615,0.989657292113986,-0.554832480178653,NA,0,NA,0,1.66391002265775,1.24429308008286,5.147468002,5.923961096,7.890433361,12.79975405,8.87138283566667,6.509288,7.186028,7.905463,7.503609,7.5317,973.293378175358,39.6444107021901,1.21690862510675,1.75576430401366,NA
"170","Thailand",2007,1.51909981058937,95.8181818181818,1.63603549375176,-1.37960866040208,NA,NA,NA,0.444444444444444,-0.835025675849977,0.016529788667824,2.241540953,4.63747436,4.540369196,2.759149262,3.978997606,62.779005,62.493472,58.466721,58.416706,59.7922996666667,716.323949062154,129.569212550647,1.15123859191656,1.5638852672751,1.70534550195567
"171","Thailand",2013,2.39625460309473,95.8181818181818,1.63603549375176,-1.66908895898425,NA,NA,NA,0.428571428571429,-0.936120286810244,0.133782291108414,2.18496066,3.02,3.809820409,3.247588424,3.35913627766667,137.353246,134.256717,109.943316,106.357875,116.852636,716.323949062154,133.381089862788,1.2025,1.62833333333333,1.58083333333333
