"Data Source","World Development Indicators",

"Last Updated Date","2017-11-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Dominica","DMA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","105.225378047128","102.631013258573","97.1253979457113","96.1483251409157","101.118110204596","99.2879564627774","96.5307577714607","98.3385503724231","110.600561125614","110.101899015139","99.3762938015434","96.8899096604501","94.1225432661474","104.693184309815","106.821343967704","115.435974651353","119.289805711342","126.932068017411","137.360444090285","141.157980255207","130.956777559909","124.23057723879","117.663276260872","121.910472389686","116.656669709583","118.552968090481","119.689667578976","122.649008340409","118.884125736365","111.982891429113","111.260817707686","111.656572558593","112.162620936159","111.445342176304","111.946039115434","113.430885830834","111.844668141429","109.257341018592","105.741509084329","102.119935422057","100.164545618679","97.0283953699483","98.0685395413445","102.954687587646","100","94.3995355333061","94.6328927372768","94.08519532151","93.3672234537024","97.7602672652078","98.5989052065844","",
"Denmark","DNK","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","85.2360178093593","85.2114751786605","84.4957751892066","84.5485975562446","83.4192985260143","83.6265659217204","88.464400630545","91.3592851740834","91.93923690876","93.2604539934385","93.8982286704516","96.6064466827475","97.5096378138234","90.9458806510457","86.5997993322755","84.9092492585368","85.6425462538533","84.1604109262728","85.211724569945","90.6586843563584","94.7771612402153","94.296587999141","92.5119856578324","96.4504967994958","92.792001356276","93.7951691297684","93.9585761779863","93.8426095531161","97.8133561512343","96.8738645881957","93.7239721230858","95.1597825800325","94.7865016615577","90.7268658057147","91.6514413676616","93.4665676814054","98.173569470062","99.032489806641","98.0051045201819","97.7248413526995","98.6862394263322","100.592508753084","103.510064055493","100","99.4478194248346","97.0879974126938","98.1625128475346","98.6500648557347","95.2040539417805","96.3196129941471","",
"Dominican Republic","DOM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","140.359363893035","142.631938073545","144.391605795478","137.927705616877","96.1892064637735","110.868133794224","101.558434244502","83.0430110990502","69.4742442572881","83.70192654755","82.3479375599599","83.1037633576618","83.7215069581985","87.3263771880132","87.8112419973871","91.1984385794243","93.6745514597582","98.0786480350988","95.9488723870049","95.3068737185999","99.3876889552684","103.827157928159","97.5885788651112","72.1853682370191","77.6537549835445","103.905198697549","98.160557916923","99.7605972072377","100.397962997144","99.9551398286808","100","100.664033345575","100.882425493899","98.4857495653892","96.361999101438","98.5192787926255","97.6668688044262","",
"Algeria","DZA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","313.426623407997","347.578486292238","363.624358498036","381.418057486528","415.516122601596","447.529829096165","413.186124126043","365.589144206288","301.965584308431","258.815766926196","218.875525342213","130.582505236327","134.006719199113","160.875521532537","138.884777144841","116.410387424083","118.754688675346","128.172776974143","134.440513090673","124.260104375792","118.18967926916","122.08815257129","113.327222368624","102.020217899676","102.393325118311","97.8021826487867","97.6420253883126","96.401376644723","100.65777026628","99.5264780939104","100","99.4178203378116","104.817166854489","103.289215688894","105.397335970145","100.859893930539","99.3784306247","",
"East Asia & Pacific (excluding high income)","EAP","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","178.044087660067","199.535168612972","194.981112566511","185.820621687534","154.686494153315","160.598923901442","128.886205298851","98.5961574475933","73.964053202131","85.8788838117887","77.4258679262972","81.9177338882418","82.385113266091","96.0817791811216","103.248817656599","101.429505669258","100.9471237469","103.24105610099","105.628829760519","77.5489149904727","70.1938131799348","97.8622751305532","112.743825307706","115.030373028822","109.295439543012","104.228659741979","102.636738031503","95.9215031639997","94.9369171948429","102.296497879126","100","98.434306514676","102.492851499471","104.709672853211","107.791887133371","122.29286552996","122.608666522319","",
"Egypt, Arab Rep.","EGY","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Euro area","EMU","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","89.1269387127116","83.9779175497827","83.7956315182616","73.5014785270752","75.7044676101763","77.114476045285","82.102672177161","85.3965937406861","89.1012840379478","94.3997472738225","100.791169630373","101.56567859291","101.160611256909","90.1771445956206","85.9945035312609","87.4781798613309","89.3091576923388","85.3129457588316","85.6446956146497","85.1091727166158","83.1434013541886","84.6728605680058","86.6074642472029","90.7864132677761","92.6878748440234","96.4551405605099","97.9286420708287","99.5530181860331","102.335948488561","102.544352183267","100","100.622156774756","98.3569314290546","100.074784501314","98.8223389003131","94.1309961001739","91.900187742893","",
"Estonia","EST","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","130.423253783133","114.292427144866","112.257412033096","108.532787707748","106.701869849934","101.681610002725","103.495314789729","110.542056558582","115.926842975332","123.078974978922","120.33990953965","109.650214131036","109.770781240274","113.700176694422","117.479103999429","120.866359036341","117.28357492795","121.156110418733","122.838972720171","122.816855071075","125.352137820872","128.20316558462","135.595400216041","138.867872196261","132.069026880938","114.242249949526","97.3542420894909","103.62183912246","112.970008151671","107.954592304217","103.104455395355","103.504076369445","102.625483892788","97.5047649417004","98.0946681392073","99.4668822004332","104.216002104193","104.231939750814","101.793295846922","100.65973306113","102.365017611688","104.645811646995","105.728303584212","100","100.029860678768","97.1330412982912","99.2655298451975","100.586515004263","96.5609035787277","97.6460006108167","",
"Fiji","FJI","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","169.110326443008","173.821000192544","174.577638350582","173.737828963737","176.113933731374","178.56156244319","160.560680873505","136.518070334056","115.929525841915","115.874978983882","116.764771373574","120.14990153756","120.543455671716","124.856751460891","125.170971483065","122.787528087827","123.249455263648","127.054439614389","108.066564574633","108.314853598352","104.866059648873","106.2095830721","106.539388091359","113.759946739995","116.039955968952","116.218428304985","113.651605167661","115.632507127782","118.73887866892","104.781570691319","100","103.400407355802","106.574874692439","107.594660336177","106.572194152011","110.441974351154","114.800553270009","",
"France","FRA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","116.181186804426","110.847544110095","105.833092887205","101.911362456903","100.222786492655","102.747877790691","106.403313114273","107.676354533194","105.296226181256","103.024301780317","106.611300533338","102.788024549667","104.357654588027","105.544597758561","105.286063156177","108.076794040871","107.640876798433","102.327448167591","102.464345557785","99.51039825804","94.065086686348","93.7259102055539","95.2478377768141","100.327138621313","102.111279583888","101.260872997409","100.892025441118","101.587374211313","102.949328556759","103.136318028166","100","99.4290220953367","96.3860293069907","97.6899006135209","97.148820536009","92.3721991264551","93.3786563614314","",
"Faroe Islands","FRO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","217.714314160548","193.799585989398","195.554347615706","192.47093551041","184.711254562634","190.534895830127","207.452893147045","203.772361436863","176.050392432431","207.923038111702","208.651536079887","162.592559810648","146.867499453054","142.449492451268","96.1359789918324","106.239855948827","104.993264389466","103.18624081415","103.876952093318","99.0786640642453","93.3112066611271","93.4165548789633","93.3096298922737","97.7619922763975","97.8292240525112","98.727546972647","95.2249074998066","99.7130325640126","103.185275755275","103.95698257655","100","98.6092514367692","96.4819949758615","98.2835227364878","102.645226148625","98.7006869055909","100.458845901681","",
"United Kingdom","GBR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","115.377383104107","118.892194153956","114.634003814205","105.284464682861","100.689853698282","102.616286371466","95.4838566040508","95.3563503357767","102.94953078535","103.338605755894","106.85676409461","108.873648475372","105.01479698455","94.058716392317","94.2413136233257","90.8475076437826","92.5670059388562","108.235652632059","115.189543013521","114.879131054722","118.007158316431","115.484265876906","116.455988455835","113.37214041325","119.965514228079","119.516572159765","121.501900164737","125.712708073144","110.139708906593","96.5468786424753","100","101.478197074895","106.831869055237","105.767957319742","113.700627851635","121.795975729922","109.721221005057","",
"Georgia","GEO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1738825484933","72.0059467361554","90.7884787257097","94.6777132335079","92.2820012821767","78.8453882052394","85.3921047674706","86.1845168067734","83.3632067349894","78.1762118057905","83.3306107808239","87.6283869459245","92.8833497417362","96.2186513757504","110.540193882754","104.753924193994","100","109.294130805206","111.29040253627","107.688526156383","106.922073357732","99.6750992190805","100.041743450734","",
"Ghana","GHA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","770.02430732387","1715.7975650687","2142.92403421345","3660.63941581995","560.025924075739","406.970636526295","257.865465863116","192.894814358635","173.915976661599","162.443103576346","161.382659787221","164.693724499479","145.31005254561","126.94923542011","102.839015431752","118.794695677137","129.075907819873","136.571145163603","145.749884885569","143.96354182334","94.191028368117","95.2247087191931","94.8294401759478","95.0565710288963","93.7567627260158","102.332051962594","107.733918111543","107.006726190139","101.869178048761","93.7519963681284","100","95.0301837433681","88.9860913130154","89.5632210320429","69.4521480133433","70.4170584073411","81.2164325204375","",
"Gibraltar","GIB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","272.883289391103","261.32196336168","262.592429468606","264.720382698935","251.508007024648","269.704908137426","193.812668144824","204.323165168708","221.616157539968","213.112015585185","203.253010891516","194.049310697996","197.50907294624","211.316352606062","200.086628315209","193.754728556447","190.683615147244","196.395530956455","194.947325797009","190.257139264517","181.893138457434","157.235923766273","130.29975066401","98.0960429799265","93.1752133762435","98.8875244809468","98.3158614358932","107.067507945579","113.539064436884","103.126657902579","100","92.444636097007","90.0936427067149","83.3912153467637","76.0533841934544","75.8309510125238","80.8897594538993","",
"Guinea-Bissau","GNB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","119.977771178073","100.938851799201","87.3213317457026","83.4425881600642","81.6133897815119","81.7202933081073","75.2292359928424","72.0791900328832","75.7905189075548","54.4669375430127","64.8803410110605","64.8801178282925","59.8973744883388","63.6349540995961","60.7776275179177","56.3986422911554","59.2986514237669","64.8420649265121","75.8308258196555","81.0372238779149","85.5625152473206","86.8689597139988","91.0819934363102","97.1191673899224","101.313840164088","100","103.587873092742","99.667731645063","103.85980680281","106.631646992148","98.1521566733752","99.8394264361971","",
"Greece","GRC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","81.5273501092169","84.5723553152616","88.1226274042473","81.6676359133367","79.1417978750505","76.5648809166244","71.7228636239792","73.3448829725231","75.2456690080963","76.0552686245368","80.3025665604755","81.2150647428023","83.7703628077371","84.2874775780199","85.2485448260529","88.0957724189669","91.9572594949551","91.605940156034","88.8733885552633","88.653849571449","82.6111686696905","83.6183606836546","86.1869598020326","91.734446255814","93.4801113119044","93.6915469376987","94.4898603760249","96.0230660210878","98.7680904796861","100.139681303462","100","100.675333138014","97.5732143956798","96.8114591300838","94.7470654139269","89.4532959193926","89.3535865886362","",
"Grenada","GRD","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","81.4484375284882","84.6278975301611","88.4608963057195","93.032449460076","96.7635432522911","111.883894281289","118.759131245577","125.197483273433","133.551240832871","133.660432589847","124.478781240696","111.934869651704","108.724858653782","113.620724481111","105.301284296456","104.270007045311","103.386465211983","109.10586938433","109.065554657837","105.383934107969","105.903941730997","106.8408566818","107.330689466021","108.147218428348","110.509185512999","111.079290975579","109.198021810419","104.653714777662","101.094255990746","101.579639749517","102.224993610435","99.979293452321","101.010843074161","100.967815663704","100","97.8596127200958","97.8551333637017","98.1646247448988","94.7296781415259","97.0225210043256","96.8446384016301","",
"Greenland","GRL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","847.151011497041","917.820627303811","1038.28836178531","1213.77780072495","1251.27259824993","1290.75768176971","1220.22621598921","630.12566770147","274.837245206725","219.788104972698","155.408783386341","132.235254179985","145.206768816899","157.991995563791","90.6571844998205","92.310066050917","98.9583995668484","101.44541543723","100.5537307674","90.6049362307891","94.6796313282642","94.8640191442539","95.8921380335203","92.4867629997814","88.3724621972558","90.3874091008549","92.4472389395581","95.0125970013136","95.2823587349729","101.180366197377","100","97.7450177321477","100.860450528656","101.071320222529","100.845433172493","109.668960689061","111.381553052508","",
"High income","HIC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3843392287072","91.3255449308812","86.989040528659","86.5525096824739","89.8143255367589","90.7408911712749","91.2256457241321","92.9528522770668","94.3723797391684","96.3317001895863","97.0262747481071","101.455788526964","102.641693129047","100","97.8986597488075","96.0659866981056","97.4063843264659","96.3417806684749","93.4503977014679","93.7015478699093","",
"Haiti","HTI","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.5121148006421","62.3501150459088","67.5320289840766","67.3322143231864","64.5892340160206","66.2017167091102","69.5232930082392","69.0429494781957","70.6007556243822","70.9727483678315","76.545764886401","84.5054543866015","86.5955306800998","92.3851611381763","94.2293844599204","89.9220929299027","100.247236867983","103.861740724927","97.838963986602","100","100.022328748642","97.7277701242675","96.6297267926989","92.2709084784497","89.0768078892892","89.4668283816936","",
"IBRD only","IBD","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA only","IDX","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","89.8162740980903","89.1164994009576","96.1854754317862","97.5502218231649","97.6177187974654","99.0127390420231","106.232309414224","104.898910496702","101.211952871418","98.9027478764531","103.325230008963","100.064316401752","102.797593898885","95.3944790446292","95.5835067574385","96.2029197129251","98.6403201994846","91.1657930969346","88.1076021561659","84.8650979137414","80.9954726371215","83.7896161567211","88.4810541337374","97.4301144367107","99.8989299237988","99.8078291595152","101.735837484689","107.453996814804","112.523405539211","107.178817140351","100","100.113332233919","95.4155123581443","97.3598389579003","96.170822725984","88.6453645005551","89.5971293720228","",
"Iran, Islamic Rep.","IRN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","138.534956648155","144.716325400868","175.250851640355","194.010675657434","218.272353046385","203.480554348767","198.379500783504","216.540068964516","257.743102716847","301.607787651497","311.203016155669","326.816453467052","218.660374609761","160.322773697561","180.589610178755","210.714243592599","206.358578061584","137.931558351405","123.698507523063","68.1130794119028","51.4248500574277","51.4948996470666","69.3001158390128","89.9627294541813","111.953409372516","138.471576972372","168.052272530246","199.445963701315","226.584590081729","96.5203444741174","66.3738848951411","65.9964677699489","68.4603557293044","71.945902909797","75.2347697842778","85.5195936103937","97.0669403326827","100","109.251583787322","123.151026649479","122.35004745626","91.9189877585462","103.791677662152","106.426304129602","",
"Iraq","IRQ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","138.015884613513","137.061333449536","134.016841013918","134.813111291446","154.924285229463","131.427637465518","141.778019731978","152.797821906077","140.298958802416","136.903271917409","143.901762556642","149.964420783108","137.68083071043","127.470576440779","135.716753412886","134.668357500489","134.273638610198","144.977320224933","151.83039302331","138.553098817183","137.209339844574","140.248366138158","140.75370777133","130.450449231775","122.553605881434","122.14260787832","122.436087496834","124.451072607146","128.538099589485","130.101849048","133.461396933753","116.840996722232","124.110091387681","131.956312909929","136.017050620502","152.775859844053","142.092238887264","149.939317512619","117.810523178578","95.1747020767104","100","101.358598300881","101.044833976947","105.698062993366","112.721610609049","115.25324127061","128.977087773616","",
"Israel","ISR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","129.26906294817","126.376862675771","114.018316354713","117.292449368719","139.749410782833","119.582231582912","122.562889702408","115.925114144328","87.6438918681001","94.6375759929017","96.633718329365","98.2677524555356","102.847214715215","111.923464779522","105.178528630572","101.830971017945","99.2893598282919","96.9080529324294","106.219355342387","107.278195445368","104.7291325817","106.359253989606","103.668697150021","102.408104930867","103.514780805977","104.347178832171","109.298740984899","114.321192194377","111.062143018132","105.702092150981","111.304797868171","110.214333288741","99.6477648718363","94.4263811654429","88.7128773782009","86.6515970451738","86.3720613178221","87.2133535613965","97.200113449273","95.2158525985383","100","101.182329379812","96.2485570884788","102.545596083516","103.330816294252","103.092841375424","104.465057439848","",
"Italy","ITA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","94.9853804161691","92.7305182488857","93.8281332090667","98.9773384783911","99.8241028596764","99.4512449133149","106.460709258228","109.57345068746","108.293016223691","110.726375536439","116.075192338404","116.240848956263","114.376977330155","96.2923936948452","93.8840630538408","87.4964465648988","97.1988745006727","96.6612031287738","96.9931926904637","95.7670536458756","90.8718734174139","92.1287507304768","94.3685389776873","100.179351395838","102.003163903409","100.600146804081","100.243331213262","101.077828338286","102.601386339175","103.801047614247","100","100.014313484366","98.1962850297555","99.9039548826311","99.5192094514327","95.0360580702937","95.6651813929214","",
"Jamaica","JAM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japan","JPN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","72.6358568622492","77.6269187282953","70.392058949212","76.1831029251203","79.5543263667067","81.54955191392","104.539001790157","110.107370304708","116.360773785654","106.537613811558","95.2001156553637","101.859548578845","104.760542850976","122.753489536337","130.468700728155","132.584354230422","111.372930853914","104.785890956014","104.765268046159","115.925245276695","122.795104784135","109.373930739415","101.887398553131","102.743444423262","103.799864097048","97.3582151339553","88.2003436324168","81.0290438406945","87.7416466692564","98.8485005153297","100","101.735264820383","100.55228466734","80.3159992932611","75.1157040821519","70.1224653645392","79.4849207574671","",
"Kazakhstan","KAZ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","104.662514087322","101.847940981654","101.368828795723","104.717935222757","107.551686921963","108.720886891775","110.805570519027","110.388275265607","106.527746741618","99.9942458757904","93.5263985703438","95.8104122844084","91.8728910115606","91.5542502094187","90.3395020194436","92.8778123158547","92.1606855364641","90.1308671701218","90.247682186862","97.264179666957","100.349704056413","102.091615680745","103.724806112619","105.070232946807","104.524287630205","100.174371033275","96.9409306200668","95.3272693200728","98.9499446767787","97.6789506587436","95.7309410711604","102.934016281902","100","101.728805545951","101.888468295063","101.971036080625","106.250188621301","109.749225739355","108.036414247595","",
"Korea, Rep.","KOR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
